598,5,"Husain Abdulovich say: “I see that you understand the goods, their goods are against the goods” that Alex Ilyich bought are worth a ruble more expensive and he bought maybe 20-30 kopecks cheaper."
598,6,"I’m telling him that we need to wait a little while - to blow big cheese and we’ll get 5000 or 10,000 koy: we’ll buy from one or two better sorting and cheaper, but Alexey Ilyich hurries, didn’t listen to me, it was him."
598,7,"I advise you to immediately buy from Sibogat Gubaidulin at this price, and if necessary, I will give you smaklero from others no worse than the party."
598,8,"""I offered Zhil Khusaln Abdulovich to go with me to Sibogatulla Gubay dulin to make a deep so that it is double-breasted don’t give in, then take me to another raw materials surveyor."
598,9,"Prіkhav k Sibogatulkh Gubaidulin, they spoke Tatar to each other."
598,10,Husayn takes.
598,11,"From Sibotat and I have the right hands, they join and say: “it's over."
598,12,"Neither in your opinion, nor in Sibogatov, but, in my opinion, half in half, i.e."
598,13,"Get a dime ”give way, and I have to add."
598,14,"For percago times, neither one nor the other can be stubborn."
598,15,"If the first connector will benefit Tom and the other, then for the future you will be friends and you will value one another:"
599,0,"one needs good buyers every year, and another also needs good sellers ex0."
599,1,"""."
599,2,"Indeed, Sibegat obaidulin often didn’t like to remember buyers, they beat me?"
599,3,"in a row, neither Petropavlovsk nor the Tyumen Fair showed even their goods to anyone until our company got through and without bargaining left them at the same rate for cash and, on a dime, more expensive than those established at the fair for such sort of prices, but he always sorted was good and joint 20-30 to."
599,4,more expensive than others.
599,5,"Through eight of our company’s EE, no one went to the Tumen Fair and did not write anything to him."
599,6,"They wait until the end of the fair and NOT the last | days I sold my Tyumen party to Denis Fadievich Zotov, and from that time on, steel was sold to him annually.On this TO22, I entered the IIetropavlovsk , except for the Sibogatov party, didn’t buy anything else, we decided that for the time being this was enough for the first time."
599,7,Receive and send many canopies all the time.
599,8,Ivan Ivanovich.
599,9,Rylov.
599,10,"For this, I hired him Nul Hugo either to pay with money, but he refused, saying that he would be nice to be useful to a good fellow countryman, and, moreover, it would be useful, through E 11, to make acquaintance with the Tatars of the Sirets - Kali, who, as a result, would know him more and give him ѣ make an offer and recommend it between other raw-material inspectors, otherwise no one knows him and only one gets to him, the ekryukov will refuse to bark, as you are less suitable for him and pass this client to I.I."
599,11,Rylov.
599,12,"But I nevertheless bought a local Tatar mother of camel wool with a fine sand for two ladies' dresses, and I gave my wife and mother 11 van Ivanovich, and I gave my wife and daughter Hu the same mother"
600,0,"2 sain Abdulovich Tyumenev, but he was paid the commission set for brokerage ""- Kohl, a percentage of the total amount of the Sibogat party."
600,1,"Although it seemed that this party was almost bought by me or the fall was rejected without his participation, but still they didn’t Sibogat Gu baidulin, who until this year had only seen me in Tyumen and Irbit, but didn’t have much to negotiate with me, had a little bargain and rezonil."
600,2,After sending and cutting it was confirmed that the Petropavlovsk product turned out to be a lot more profitable for Tyumen.
600,3,and raw materials during the Tyumen fair in: Petropavlovsk.
600,4,"And Alexey Ilya cha, apparently, O. Petropavlovsk purchase turned out to be the opposite result - after cutting, Tyumen purchase is much more profitable than the Peter and Paul."
600,5,"""Therefore!"
600,6,"Klichi completely did not pay attention to IIetropavlovsk, as well as none of the other Vyatka breeders, like Alabuzovskie, never shook BE Iіetropavlovsk, but every year we started to go: I - BE ІІІetropavlovsk, and Stepіan p., At the same time, we separated and went by yourself, where it’s more profitable, there pay back."
600,7,"On the next year I [[etropavlovsk already bought up to 10,000 skin."
600,8,I got acquainted with the good Tatarinol raw materialsman Liafѣevѣ.
600,9,"He had a good building up to Vi on the main street, half European taste, tiled stoves and upholstered living room furniture, but with a Tatar restroom on the courtyard."
600,10,Raw materials heӣ picked up his Vіkіe sorting against.
600,11,"Sibogata Gubaidulina, but also liked Venny against two others to sell more expensively, and thenDo not finish buying buyers."
600,12,"Start 2An to sell and did not show cow skin to anyone else, annually sold a lot, and some credit conditions were worked out, on the condition"
601,0,always selling without any talk.
601,1,"Once, having bought from him and from others, up to 25,000 cow's skins, I decided to go home."
601,2,"He graduated from all the calculations, the clerk in the main courtyard said goodbye to everyone, and at Elaeв BЁ this time was some kind of Stock Stoke Jew to remove the sire - the horse's skin."
601,3,"I, not a small one, then looked and told Khusain Abdulovich Tyumen wu: “Konina is good, if it’s not expensive to fly, I’d buy it, but I’m already far from the telegrams that I call home today and don’t want to stay.” The Bulostok Jew did not buy horse meat, wanting to bargain and see that there are no other competitive buyers for continent."
601,4,"He repeatedly saw me at Asokev and knew that I only buy rifle, i.e."
601,5,"cow counts, didn’t think that I can buy horsemeat."
601,6,Jew Gone.
601,7,"We turn to Rabѣev: ""Why didn’t the Bulostok Jew buy?"""
601,8,"asrѣevѣ say: “I asked you for 4 rubles, but he still thinks it is expensive, he thinks that he and the only merchant will run after him."
601,9,"Let him go and look, wherever he can find such a sort of goods for this price.” I say that it’s a lot of fun buying horse meat for a private transfer, because horse money is not available for the treasury, but I would like such a good variety of horse meat for 4 rubles willingly bought it, but, unfortunately, I already spent all the money. """
601,10,"If you want to sell, the entire amount for a horse worth 6 and 9 months, then I will buy for 4 rubles. """
601,11,"Shabev say that the Bialostok Jew was trading for cash, therefore he and she would have to pay 4 rubles of the highest price, and many should be offered to take on credit, but to add bills of exchange."
601,12,State Bank.
601,13,II we calculated that approximately 30 kopecks should be released onto the skin.
601,14,"I’ve preposed: “I’ll add a half, that is, 4.15, and you will yield."
601,15,"14, for all that, he asked for 4 rubles, but it’s not far away, there should be moss"
602,0, hopes for a 3.50 thrust.
602,1,"And you, having sold a lot at 4.15, you, except accounting, will depart at 3.85, at least at p3."
602,2,They will remain with their noses that he was not able to squeeze Eas and a good product will slip away from under his nose — you will be careful next.
602,3,"But also make respect for the concession, as Valen has constant - Nom for the client on the skin of the skin."
602,4,"Like horse, i.e."
602,5,"if we use the horse’s horse, then maybe we’ll buy the horses from you every year."
602,6,"”Shaev agreed:“ Be according to Vasev’s, take 4.15 each."
602,7,"”I said:“ Let Husaini Abdulo be an example tomorrow and he will send, upon receipt, the Ot Vasya bills, I will send you the promissory notes to the house."
602,8,"""I agreed."
602,9,I took the next day a safe to follow Khusain Tyu menevyl and Galeme Salekhovich Biryushev.
602,10,For communication.
602,11,"He frankly expressed that ""110cm days of the purchase of horse-flesh P. A. Vakhrushev put on him with much, namely: buying wine of rawhide, uѣznaya home vdrugѣ or Sh, neither smiling this is not imѣya namѣrenіya longer buy anything pokupaet ektse on my 20,000 rubles goods brand in the kredit poruchaet broker and take, and the uѣzzhaet, obѣtsaya send bills out of the house."
602,12,"It seems that they only do so before bankruptcy, but I have already been given 30,000 loans to him, and the ethics will be 50,000 rubles E. I didn’t think about it at once, but at night this thought came and I almost did not sleep all night, we decided to consult with you."
602,13,As if they did at home.
602,14,"""Husaini Abd."
602,15,"Tiomenevi said that they themselves had no intention of buying, but the product Li liked, he realized that within six months you would do, there would be little benefit, said that without the cost of 1 it would be possible to try this batch horse meat to buy if Vidѣen"
603,0,"to want to teach a lesson to the Bialystok merchant, to leave him without a gift."
603,1,"But I still don’t want to stay for a day or two, for I telegraphed home, which is today you 3: ayu."
603,2,"I advised him to go and talk to him, they said that I would try to send tomorrow."
603,3,He and sir.Galei Salekhovich.
603,4,"The bi photographer, after listening to both, said: “I have no interest on any side."
603,5,My opinion is that you are all to blame.
603,6,"Vakhrushev - having bought horse meat, I should give the dock a telegram again, which remains for another two days, and Husain - to blame BE TO Es E, that I advised him not to cancel the trip, but to cut it short, and Tsahez to blame that he agreed to leave him, I communicated without sending him."
603,7,"”But it was only doubt that you soon left, entrusting the broker with editing Before him, Віі, вдѣ, did not doubt and were not afraid that 50,000 rubles were it’s risky for him, and now you will motivate your refusal to enter E. Ese."
603,8,"It’s ugly for Vafev to sell off and back off the next day, if it’s to make such a conversation everywhere, then it will undermine the loan to Shlayev and Vakhrushez."
603,9,"- if they had been here today, then you would have talked face to face and just as quickly, at 5 p.m., canceled this offer, how quickly it took place."
603,10,"It is difficult to advise in such matters, it’s better You will contact the manager of the state bank, ask him to deal with his creditworthiness in confidence spine of this company."
603,11,And I asked Irbit.
603,12,And.
603,13,"L. Azarov, can HC-do II.A."
603,14,Shahu Sheva or their trading house.
603,15,"Then many Nazarov said that it is possible, as much as you like, to let them go well and people are sober outside, hardworking, you shouldn’t bathe too much sali, even in cre"
604,0,to drink.
604,1,"""lijajev say:"" I used to manage the bank before, and many managers say, they even showed them the usual list of all Russia from St. Petersburg, they have credit there: a hundred rubles."
604,2,"But this is a lot of things to be said, they are the line for this trip, here 13."
604,3,"Petropavlovsk, a loan on credit is more than one hundred thousand rubles."
604,4,"Although the manager told me that they could take bills of this company from me and more than one hundred thousand rubles, I still hesitated and thought to stop sending, but I was ashamed of what to say - I didn’t keep my word."
604,5,"And if you, Galya, confirm the tear of K.I."
604,6,"Nazarova, that you can lend as much as you like, then this is enough for me, better than any bank si_ equal."
604,7,"I’m a sign that Niya Nazarov, no Birinov, shouldn’t say the wrong word for nothing."
604,8,Now I will sleep stі okay.
604,9,"Husain, you can don’t even send them now."
604,10,"""I thanked Mr. Biryushev and the whole horse was sent to another."
604,11,"A few weeks later we received a duplicate train and a bill at home, without knowing anything, we sent bills, and only on the next."
604,12,"prіdzd in Petro Pavlovsk, city of Biroshev, in the presence of Tsai Fev and H. Tyumenev, said this in detail many times and condemned me mainly for the departure: “I was obligated, buy B, to say that I was giving a telegram and I stay for a day, and everything was BE BE 11 order."
604,13,"You would send it yourself, make calculations and squeaky, as always, well, otherwise you would arrange it so that if you bought it on the go, it is not oxidized for the gray-haired person and for others and for some reason, nobody knows - woohahl, do not even ruin stay for a day ki."
604,14,"If there was - if I were on Shafѣev’s stadium, maybe I would also think about it: to follow or not to: send it to 20,000 rubles."
604,15,with such tactlessness or ambiguity of your return.
604,16,"Listen to all this, I ska"
605,0,"a hall that I just realized and see that I, indeed, acted very tactlessly and without any purpose or for little sorrow, and caused great commotion to Mr. Shafiev, and therefore I sincerely repent and apologize."
605,1,They liked it.
605,2,G.S.
605,3,"Biryukov say: ""Now, however, for you to evo, we make a unanimous decision: for the future, after the completion of purchases and all calculations, we’ll have to detain you every three days to walk and treat everyone: one day at Vakhrushev, the second day at Shaf шev, and the third day at Khusain Abdulovich. """
605,4,"shafevѣ say: ""That's right, and do it."""
605,5,"And I say - and I agree, but I increase the punishment by one more day - the fourth day I will go for a walk and have a meal at Galei Salekhovich."
605,6,I know that he also has a very good kumys and swim from a young Kalmyk lamb.
605,7,"They snapped back and confirmed: “Right, right, we walk for four days.” And everyone turned the joke, “"" to the incident and to be exhausted."
605,8,"”Every year, having finished the purchase and all the calculations, the next day I left, and all my sellers escorted me to the station."
605,9,"The habit of the New Siberian train to Chelyabinsk passed through Petro Pavlovsk after 8 o’clock in the evening, but was often late and passed around midnight."
605,10,"All the time for dinner, for dinner, at 8:00."
605,11,"Old people with their sons, and sometimes with senior employees."
605,12,"We all sit down in the first-class hall, in the buffet."
605,13,"I am Shafev, Sibogatom."
605,14,"Gubaidulin and Ҳigmatulla Yarulin sit down at the head of the table, sit down next to him - on one side of the table Biryushev, and on the other hand, on the contrary, Biryushev, Husain Abdulovich Tyumenev sits down."
605,15,Given to me
606,0,order to serve all tea cups and 3.
606,1,4 pain Shiha teapots tea and boiling water.
606,2,For Biryushev and for Khusain.
606,3,"Tyumenev from the other end seated all the rest, just the same, merchants, and sons prіkhavikh on seeing off the old people and their home.In secret, it was told to the barman at the main end of the table, the elderly, to serve clean tea and cookies, and at the back, to the youth, serve 2 teapots of cognac and a third - tea."
606,4,"Biryushev and Khusain, sitting in the middle of the table, pour on both our teapots and our own, and the youth drink everything from their Nick's tea, and I drink clean tea with the elderly."
606,5,Come all late.
606,6,Kettles are empty and replaced with new ones.
606,7,"At the back end, it’s starting to be smarter, and the faces are red, up to Khusain Tyumenev and Mr. S. Biryusheva inclusive."
606,8,"Shafev understood something and said: “Something at the end of the table had a lot of fun, there must have been cupcakes of ima and worse, the spent tea is given, but we should have good tea: we drink the same amount and we don’t blush and have no fun.” Galey with ."
606,9,"Birshev say: ""You are sitting by the window, you are blowing air, and we are closer to the cupboard, warm here."
606,10,"Transfer to our places, and with."
606,11,You’ll be the same.
606,12,"""In cѣ they laughed and continued tea drinking.Finally, at midnight, the Peter and Paul Station is suitable for the postal and passenger train service."
606,13,"All the drunken youth - Tatars, grab my luggage and all tumble into the carriage of the 2nd class in a noisy way, shouting: ""Conductors, guide: Come on."""
606,14,"And in the “carriage” the whole audience was awakened, they woke up with all this noise."
606,15,"I hear a grumble: “What the hell, what the hell is there?"
606,16,You can make such a noise.
606,17,Could it be that a soldier has been driven into our car.” Nako
607,0,"Nice, the conductor pointed the top shelf over one by sleeping as a passenger, who woke up and grumbled more than all."
607,1,i'm fit.
607,2,"He asks: ""How many little people of you sit down, do not we really have to get dressed and eat the rest of the night while sitting."""
607,3,"I see - a friend is lying and asking me, namely M.I."
607,4,"Lyapunov, Iz Tomsk, companion Vlad.Serg, Nili - on."
607,5,"I distract him: “Don’t worry, Mikhail Petrovich, I’ll sit down and go with you, but this is only a mate who has drunk more people."
607,6,I’ll delete them now.” They put my things on the indicated place.
607,7,"I tried to get out of the carriage on the platform and left myself, apologizing to all the unbridled passengers."
607,8,"Someone said: ""Well, thank God, it seems that only the smart one remains and eat with us, but the crazy ones remain here."""
607,9,Train.
607,10,at the station Petropavlovsk cost minutes.
607,11,15.
607,12,"I went out, said goodbye to everyone, thanked for the honor, for seeing me off and invited the old people to go home as soon as possible, and most importantly - to take away the noisy youth, because passengers express dissatisfaction for the noise."
607,13,Everyone left immediately.
607,14,I quietly returned to the carriage and did not - slowly go to sleep on my place.
607,15,In the morning they began together with.
607,16,M.P.
607,17,"To drink Lyapunov tea inside the carriage, since I always carried my own cellar — suitcases for two appliances."
607,18,"The conductor brought us boiling water, we had tea, Fali and talked."
607,19,It turned out that A.P.
607,20,"Lyapuny again, to go to the Nizhny Rodsky Fair to sell the yachted leather you bought, because you must sell it in Toy and own your own shop - shops, but it is impossible to sell the whole leather in bulk at the place."
607,21,And consider Lyapunov to open a shop for yourself beyond the strength of financial considerations.
607,22,"Uzhilina is also a little money, but counted on"
608,0,"my help was cabled twice by many, but I did not have the ability, at least for a while, to translate them and to refuse to refuse."
608,1,We reached Chelyabinsk with Lyapunov together.
608,2,"They said goodbye to me - I’ve gone to Yekaterinburg, Perm and Vyatka, and n. P. Lyapunov again - through Ufa to Samara, and then to the coast along Volg, to Nizhny Novgorod."
608,3,В fair L.P. Lyapapu again sold the skins that were made for good and decided to continue tannery chatting with Zhilin in the same way.
608,4,"In the spring, at the end of February, I decided to go to Tomsk together with my wife and took my daughter Dela, six years old, who hadn’t studied yet, and the older ones, Denya and Vincent, had already begun to study and stayed at home, as well as a young girl - Kolya and Valya stayed at home with her nannies, in the care of her grandmother and grandfather."
608,5,"We stayed at Zhilins in Tomsk for a week or two, all in a good way."
608,6,"Companions, apparently, were satisfied with one another, but for lack of funds."
608,7,"working capital, the business did not develop and almost all revenues were absorbed by overhead expenses, working capital did not increase, but nothing could be done."
608,8,We broke up well.
608,9,"The Khilins and the Lyapunovs took us to the station, and Yekaterina Vasilyevna Lyapunova brought the doll to the station and presented her to our case, who, of course, had the best memory for every child, that is, this trip to Tomsk, V. Vyatka we They arrived safely, but when we drove along the Vyatka railway station, then located near the men's seminar, driving through the provincial hospital’s minor, the road was all deep dive, it was already beginning to melt, because it was already a month old and all the dives were full."
608,10,We ѣ wandered from the train station to the small ѣ sled.
608,11,In one such diving
609,0,the cabman rolled over and the whole cab was dumped all over us.
609,1,Apollinary Alex.
609,2,"hala vá mѣhovy rotundѣ, and I v dohѣ."
609,3,"All of our coats were soaked that when we left Rukavishnikov’s house and hung the rotunda over the basin, then it would bring a full basin to the water."
609,4,"But thanks to the fact that we were sick, where we fell out and got wet, close to Rukavishniko’s house, we, although we had wet files, but not for long, didn’t freeze, Ipіnkhavki Rukavishnikovysh, we are all wet - clothes andle - changed and immediately warmed up."
609,5,"Thanks to this, they remained completely healthy.It seems that this trip was in the spring of 1899."
609,6,"And in the spring of 1900, on Easter, our son, Fight, was born on April 14."
609,7,"But before him, you are 1897. the son of Sergiy was still born; which, in a year, seems to die about studs."
609,8,When the wife was in the last pregnancy period with.
609,9,"Boris, four-year-old son is our."
609,10,"Kolya, Chistye Mondelnik, after the bath, this night in the room on the window, due to the negligence of the nanny."
609,11,"And on the street at that time, our cutter came to work from the village of Makarya."
609,12,"Nikolai Andreyevich Korobov and Vyatskiy Muscovite Sidorov, also our 80 cutter."
609,13,"When they saw the boy on the window, they began to joke, talk and laugh through the glass."
609,14,"5 or 10 minutes passed, the boy was about cold."
609,15,"The next day, a strong temperature rose and turned red in the throat."
609,16,They called the doctor who determined scarlet fever.
609,17,"He ordered the sick boy to isolate, to separate from all other children."
609,18,"Apollinarіya Alex evna s. Kolya was placed in the upper floor of this house, in the apartments of Pavel Fedorovich, since their apartment was empty, there."
609,19,"only one bedroom’s bed ѣ night Mikhail Ivanovich Lagunov,"
610,0,"in the form of a guard - a housekeeper, and all the rooms were heated."
610,1,She took one room during the day.
610,2,Apollinar Al.
610,3,from.
610,4,Kolya and daily sent him a throat lubrication.
610,5,"He was not given, but she found a remedy - gave him 5 rubles."
610,6,gold.
610,7,It’s far and grease through.
610,8,10 I gave my mother gold for safekeeping.
610,9,"On the next day, again, he will not let me lubricate and declare: ""If you give me the gold again, then I agree, I will give the grease."""
610,10,She is pleased.
610,11,"give him that golden one, and so it went every day."
610,12,"When she put Kolya to sleep in the evening, she comes down to bed herself and tells that a stupid child is trying to heal him, and you only need every gold lubrication, and it doesn’t mean that I give him the same gold, but they return all to storage."
610,13,"Finally, on Great Thursday, he finally liked the scarlet fever, they were lowered from above."
610,14,"He presented to K. mother the demand - to give him a look at thirty gold, which were transferred to her for storage."
610,15,"She became deadwait for him, that she gave all the same gold, for his own personal good."
610,16,He disagrees with such arguments.
610,17,"I had to intervene a lot, as an intermediary, to give one hundred rubles, which my mother kept, but later, by agreement, some updates were spent on a stitch.On Great Thursday, Apollinariya Alekseevna finished caring for the sick, and on the sixth day of Easter, on Friday, that is, after 8 days, she gave birth to Boris."
610,18,"Although always for children we had two nannies and a maid, and sometimes two, and a home teacher, in Apollinarii Alekseevna there was a lot of trouble and care and trouble with them."
610,19,"When there was little Vikentiy, from the 1st to 5th years, he had a chance to push himself what got into it."
610,20,One
611,0,"she shoved the cod of the pine nut shell, but with her sharp end ahead, her mother could not have become this shell."
611,1,"The baby cry, flings its nose, and the shell farther away the ear."
611,2,He drove him to Slobodskaya K to Dr. Ivanovsky.
611,3,The dock put itself on the forehead.
611,4,take a mirror and take out the shell.
611,5,"The next time, that is, Vincent, pushed himself into."
611,6,"""the nostril of the rowan berry, after a year or so, pushed a bead into the nostril."
611,7,"But the last two times Apollinariya Alekseyevna herself got it without a doctor, although with great martyrdom."
611,8,"Then, when there was still a year, he sat on a chair, and Wiken was there 4 years old, I was crouched behind and jumped to the upper side of the chair with one foot."
611,9,"The chair with the child fell on him, on Vincent."
611,10,"The last one managed to bounce off the side, and the chairs with the child, let go of the ground."
611,11,"Kohl with the crown of the head, heads hit the chairs, and the chairs hit On the boy’s head, on the crown of the head, the skin was pierced, the tops were half-length, like a half-month, the mass of blood fell in."
611,12,"They called the local belishera, took measures, stopped the bleeding."
611,13,"it hurt, and if the blow was still more feasible, then the child would have died."
611,14,"With all this, my mother had to worry and tinker, because I was often out of business and busy with factory and sales affairs, then all care about."
611,15,the upbringing of children and their health lay wholly on Apollinarii Alekseevna.
611,16,"Epistle of Boris, at the end of May month, Apol."
611,17,"Al I have not yet had time to fully recover my health, I almost never leave home for the station Cotted for a purchase and looked at the purchase of measles, which in Kotlas for other stations produced"
612,0,dill Anton An.Nosov.
612,1,"BE the end of May, I receive a telegram from Kotlas: “I am cabled from Tomsk."
612,2,"On the occasion of the Boxing Station in China, mobilization has been announced throughout Siberia."
612,3,Owner Sergey Khilin will be mobilized.
612,4,"If possible, please get home.” I left an order for Anton Anisimovich Nosov to go around all the procurement points together with me, to find out how much money would need to be cabled to each person before graduation, and upon returning home I would send him all the required amount to the windows and, possibly, in the next 5-10 days I’ll leave for Tomsk., and from there I will go to Petropavlovsk, I will travel one and a half or two months."
612,5,* You are in Kotlas and at all stations in the end of the purchase of measles.
612,6,"Look for the removal from E Vyatka to the backwaters and spend all the work to the end, just like the last year."
612,7,"""When I arrived home from Kotlas, I saw the whole family cry that the soldiers took Vladimirov Sergey Sergeevich, to hijack China in war."
612,8,"Our daughter Anna Alexandrovna, with three children, was left alone on the alien side how she would live there."
612,9,"I looked through the telegram received from me from Shomsk without me, saying: “Calm down, while there is still no official war with China and it seems that there is no complete mobilization, it’s not clear from those legends that I’m already being accepted and sent."
612,10,"in addition, his companion in Tomsk is a powerful man."
612,11,Lyap has a new tanner’s capital spent more money on Zhilinskago.
612,12,"Without Khilin, Lyapunov was about to die, the tannery is closed, and therefore Lyapunov, at least for the first time, needs to have Khilin either zamѣѣ, and therefore, if perhaps it will take Lyapunov vsѣ mѣry to to leave"
613,0,"Zhilina, at least for the first time in Tomsk."
613,1,"""Indeed, the next day I receive a telegram that ""at the request of the companion, I and his confidant, Konstantin Zakharovich, were enrolled in the clerical office of the military commander for mobilization for the compilation of the mobilization: the list was not open all day long, We’re at least every day. """
613,2,.On the first day I had to go to Petropavlovsk.
613,3,"I in juvenile wandered ten days earlier than usual, without stopping at."
613,4,Petropavlovsk passed straight to Tomsk.
613,5,"When you go there, you see - everyone is calm, the leatherwork is going on, and Vladimi r. Sergeyevich Zhilin in the morning to give the entire order to the factory, at 9 in the morning he goes to the military stationery, and for breakfast."
613,6,come home.
613,7,C2-x to 6 is again engaged in the office of the military clerk.
613,8,"So did the trusted J.P. Lyapunov, Konstantin Zakhovich, and both do not worry what they have to do."
613,9,Harbor for war.
613,10,I talked to.
613,11,"Lyapunov, saying: ""With your connections, you didn’t take away opportunities, at the necessary financial costs, to procure so that both of the people you needed were rejected and left to you, so that the military office would not break away from its business."""
613,12,"Lyapunov reassured me: “Everything can be done without any expenses, and it’s been communicated that these two will not be sent further than the local military office, and those who are mobilized and sent from Tomsk can’t be reached to China by the way will end, because it’s not a war, but a boxing rebellion, and all the powers to help China crush the rebels who are increasing in general. """
613,13,"I lived in Tomsk for a week, I talked about everything about V.S.Zhilinyyay."
613,14,I learned from him that Iyap is once again tanned
614,0,"They began to look without interest and talk about datsi liquids, also looking for a buyer and for a match factory, BE money is in great need, and therefore doesn’t increase investment in tannery, but tries to reduce it."
614,1,"It is very difficult to work with small means, and it will be even more difficult if Lyapu again leaves and the tench remains alone."
614,2,Is it possible to find a small factory in Petropavlovsk and cross that.
614,3,"Yes, at least a brother from Tatars to work out and mu herself to work without a companion."
614,4,I advised to consult with.
614,5,"Petropavlovsky and new acquaintances, raw materials producers.ІІpikhav V. Petropavlovsk, I expressed all this to Khusain Abdulovich Tyumenev."
614,6,"They said that it’s now difficult to find a backwater for rent, but there’s a small leather one for the water, which costs nothing."
614,7,"It was bought by the Tyumen fur coat factory Chik, Alexey Matvichievich Rylov, who transferred the tannery for water to the inside of it, but the exterior factory and house remained untouched."
614,8,"It seems that they bought this backwater for three thousand rubles and would be glad to sell it for the same price, because he had earlier left his father and left Tyumen Petropavlovsk from Tyumen, wanted to work on his own, but something went bad for him ."
614,9,"At this time, his father in Tyumen to die, leaving."
614,10,all to him as his only son.
614,11,Then Alexa Mat.
614,12,"Rylov drove all over and threw in Tyumen, they instructed one person to look for a buyer."
614,13,I instructed Husain Abd.
614,14,"Tyumenev to see Rylovskoy friend, if indeed, this authority to sell, ask the price and conditions, and whether it is impossible for us to inspect these days."
614,15,"If I find suitable, I will write Vlad."
614,16,from.
614,17,"Zhilin, and we will be with A."
614,18,21.
614,19,Rylov personally bargaining
615,0,I’m very familiar with him.
615,1,"As for taking it as a trophy, if the kilin is better: no worse than Ekrukov, then he will be given the tycoon as much as you like, I’m vouching for it."
615,2,Sun.
615,3,"They need to be prominent, but Mekryukov is already arrogant, steel is rich, he only tries his own work, or requires 4 rubles from the skin."
615,4,"The next day, Husain Abd."
615,5,Tyume.
615,6,I don’t bring the keys to the plant and found out that d. 1.
615,7,"I ordered to sell the backyard and all the property for cash - 3,000 rubles, and if the buyer appeared credit and good, then write about the strength to him, but a week later, as if, Alex A. Rylov themselves will be Her Petropavlovskѣ."
615,8,I am with.
615,9,Husain.
615,10,Ab.
615,11,Tyumenev’s poghal and inspected the backwater.
615,12,"I liked everything, the price is very cheap, but there are plenty of ash and ash inside the plant."
615,13,Break out and everything is fitKi small fur-sheepskin production.
615,14,"It is necessary to spend 1,500 or 2,000 rubles again on reconstruction and adaptation for a tannery."
615,15,All this I am writing.
615,16,reported to V.S.
615,17,Milin.
615,18,"He quickly dismissed that he would very much like to quickly take over Petropavlovsk, ""as soon as I am free from military service, I can quickly liquidate the building and La Punov, I see that it will only be free to unleash and prevent the liquidation."
615,19,"There is no way, at 28 no more than three thousand will free up their share in net money."
615,20,"Enough to buy the plant, but I will have nothing to take on equipment and repairs."
615,21,"If you can find results, help Anna, then buy from Alexey Rylov for water."
615,22,Or if you can’t buy from him by installments paid.
615,23,"""A week later, I received Ot V.S."
615,24,"Khilin in Petropavlovsky otvt, and at the same time, I was in Petropavlovsk Alexey n. Rylov and came to many, saying: ""We are very glad that there is"
616,0,"is such a customer, my old friend."
616,1,I’ll sell it with great pleasure.
616,2,"""I frankly said that"" I looked for V.S."
616,3,"Zhilina, which is tanned by a Tovsk companion, but for a great deal, rent is expensive, and a companion does not give enough working capital, because production does not develop, all income is absorbed by overhead costs."
616,4,"V.S.Khilin about the power to find me something for rent, a small fee."
616,5,"You would be willing to rent your backwater if they were not transferred to the dental one, but again transferred to the tannery."
616,6,"it is necessary to spend 2000 rubles on alteration again, but you will pay!"
616,7,"3000 rubles, this ear go 5000 rubles."
616,8,"You yourself bought for 3000 r. and worked for 2 or 3 years, - something needs to be written off and paid off, and therefore you will give way .. or yn for 2000 rubles."
616,9,"Or, if you want to take 3000 rubles, then pay him three years."
616,10,"""A.!."
616,11,"Rylov said:"" Money 3000 rubles."
616,12,"I didn’t give in, but if you insist, then for Vasya’s sake I’ll put off half a year, half at the completion of the deed, in cash."
616,13,"”I said:“ I will drink to him, but I think that Hilin will not agree; so that it is, internal, I suggest that you decide to write a lot like this: 1 000 r. in cash and at the conclusion of a II deed, and for the rest I000 p. - bill of exchange for a year at 1,000 p. - a bill for 2 years."
616,14,"Then I would advise him not to bargain anymore, but to end, and if you still stay here for 3-4 days, I will ask you to telegraphly turn off and then I’ll finish here with you."
616,15,”Al.
616,16,"Hesitated a little, thought about five minutes and said : ""Yes, perhaps it’s better, while you are here, to immediately do the job, then send the correspondence."
616,17,"Write to V.S.Khilin and ask him to quickly turn it off by telegram, but I still have my own business for 2-3 days."
616,18,"If, at the end of them, they still have a day, they’ll bring another"
617,0,"If I’m waiting for Zhilinsky’s response, I will stay for another 2 days and, at least, the deal will be immediately finished either side."
617,1,”I wrote to V.S.
617,2,"hastily repel, After three days, I receive the telegraph message: “Agree with your opinion, please buy and don’t miss.” I asked H.A."
617,3,Tyu menev to send B. Tkumenev for A. M. Rylov.
617,4,luck to me.
617,5,I told AL Rylov that consent from V.S.
617,6,or - on the received.
617,7,“Let's pray to God and write in the home ku.
617,8,zalisku v vidѣ zaprodazhnoy.
617,9,"And then, BE rechenіi ce of exposure The polugo V.S.tiilini that vіv free, prі."
617,10,rides themselves here and zdѣs Sh Vashim dovѣrennyam.
617,11,"Sdlaet bill of sale, will issue promissory notes and money, but if you need to Vam vekselyaҳ personally my guarantee, then I will sign later when I am in Tyumen or we meet in Ir bit. """
